"uri","bill type","date","home page","home page > uri","label","session > display name","sponsors > sponsor printed","title"
"http://data.parliament.uk/resources/392517","Government","2009-03-12","consolidatedfund.html","http://services.parliament.uk/bills/consolidatedfund.html","Consolidated Fund","2008-2009","Lord Davies of Oldham","Consolidated Fund"
"http://data.parliament.uk/resources/392517","Government","2009-03-12","consolidatedfund.html","http://services.parliament.uk/bills/consolidatedfund.html","Consolidated Fund","2008-2009","Mr Stephen Timms","Consolidated Fund"
"http://data.parliament.uk/resources/392311","Government","2009-02-25","criminaljusticeandimmigration.html","http://services.parliament.uk/bills/criminaljusticeandimmigration.html","Criminal Justice and Immigration","2006-2007","David Hanson","Criminal Justice and Immigration"
"http://data.parliament.uk/resources/392311","Government","2009-02-25","criminaljusticeandimmigration.html","http://services.parliament.uk/bills/criminaljusticeandimmigration.html","Criminal Justice and Immigration","2007-2008","Lord Hunt of Kings Heath","Criminal Justice and Immigration"
"http://data.parliament.uk/resources/392346","Government","2009-02-25","localtransporthl.html","http://services.parliament.uk/bills/localtransporthl.html","Local Transport [HL]","2007-2008","Lord Bassam of Brighton","Local Transport [HL]"
"http://data.parliament.uk/resources/392346","Government","2009-02-25","localtransporthl.html","http://services.parliament.uk/bills/localtransporthl.html","Local Transport [HL]","2007-2008","Ruth Kelly","Local Transport [HL]"
"http://data.parliament.uk/resources/392347","HoL Private","2009-02-25","powersofentryetchl.html","http://services.parliament.uk/bills/powersofentryetchl.html","Powers of Entry etc. [HL]","2007-2008","Lord Selsdon","Powers of Entry etc. [HL]"
"http://data.parliament.uk/resources/392350","Government","2009-02-25","dormantbankandbuildingsocietyaccountshl.html","http://services.parliament.uk/bills/dormantbankandbuildingsocietyaccountshl.html","Dormant Bank and Building Society Accounts [HL]","2007-2008","Angela Eagle","Dormant Bank and Building Society Accounts [HL]"
"http://data.parliament.uk/resources/392350","Government","2009-02-25","dormantbankandbuildingsocietyaccountshl.html","http://services.parliament.uk/bills/dormantbankandbuildingsocietyaccountshl.html","Dormant Bank and Building Society Accounts [HL]","2007-2008","Lord Davies of Oldham","Dormant Bank and Building Society Accounts [HL]"
"http://data.parliament.uk/resources/392353","Government","2009-02-25","saleofstudentloans.html","http://services.parliament.uk/bills/saleofstudentloans.html","Sale of Student Loans","2007-2008","John Denham","Sale of Student Loans"
"http://data.parliament.uk/resources/392353","Government","2009-02-25","saleofstudentloans.html","http://services.parliament.uk/bills/saleofstudentloans.html","Sale of Student Loans","2007-2008","Lord Triesman","Sale of Student Loans"
"http://data.parliament.uk/resources/392354","Government","2009-02-25","humanfertilisationandembryologyhl.html","http://services.parliament.uk/bills/humanfertilisationandembryologyhl.html","Human Fertilisation and Embryology [HL]","2007-2008","Alan Johnson","Human Fertilisation and Embryology [HL]"
"http://data.parliament.uk/resources/392354","Government","2009-02-25","humanfertilisationandembryologyhl.html","http://services.parliament.uk/bills/humanfertilisationandembryologyhl.html","Human Fertilisation and Embryology [HL]","2007-2008","Lord Darzi of Denham","Human Fertilisation and Embryology [HL]"
"http://data.parliament.uk/resources/392356","Government","2009-02-25","nationalinsurancecontributions.html","http://services.parliament.uk/bills/nationalinsurancecontributions.html","National Insurance Contributions","2007-2008","Alistair Darling","National Insurance Contributions"
"http://data.parliament.uk/resources/392356","Government","2009-02-25","nationalinsurancecontributions.html","http://services.parliament.uk/bills/nationalinsurancecontributions.html","National Insurance Contributions","2007-2008","Lord McKenzie of Luton","National Insurance Contributions"
"http://data.parliament.uk/resources/392357","Government","2009-02-25","childrenandyoungpersonshl.html","http://services.parliament.uk/bills/childrenandyoungpersonshl.html","Children and Young Persons [HL]","2007-2008","Ed Balls","Children and Young Persons [HL]"
"http://data.parliament.uk/resources/392357","Government","2009-02-25","childrenandyoungpersonshl.html","http://services.parliament.uk/bills/childrenandyoungpersonshl.html","Children and Young Persons [HL]","2007-2008","Lord Adonis","Children and Young Persons [HL]"
"http://data.parliament.uk/resources/392359","Government","2009-02-25","housingandregeneration.html","http://services.parliament.uk/bills/housingandregeneration.html","Housing and Regeneration","2007-2008","Baroness Andrews","Housing and Regeneration"
"http://data.parliament.uk/resources/392359","Government","2009-02-25","housingandregeneration.html","http://services.parliament.uk/bills/housingandregeneration.html","Housing and Regeneration","2007-2008","Hazel Blears","Housing and Regeneration"
"http://data.parliament.uk/resources/392360","Government","2009-02-25","healthandsocialcare.html","http://services.parliament.uk/bills/healthandsocialcare.html","Health and Social Care","2007-2008","Alan Johnson","Health and Social Care"
"http://data.parliament.uk/resources/392360","Government","2009-02-25","healthandsocialcare.html","http://services.parliament.uk/bills/healthandsocialcare.html","Health and Social Care","2007-2008","Lord Darzi of Denham","Health and Social Care"
"http://data.parliament.uk/resources/392364","Government","2009-02-25","educationandskills.html","http://services.parliament.uk/bills/educationandskills.html","Education and Skills","2007-2008","Ed Balls","Education and Skills"
"http://data.parliament.uk/resources/392364","Government","2009-02-25","educationandskills.html","http://services.parliament.uk/bills/educationandskills.html","Education and Skills","2007-2008","Lord Adonis","Education and Skills"
"http://data.parliament.uk/resources/392379","Government","2009-02-25","pensions.html","http://services.parliament.uk/bills/pensions.html","Pensions","2007-2008","Lord McKenzie of Luton","Pensions"
"http://data.parliament.uk/resources/392379","Government","2009-02-25","pensions.html","http://services.parliament.uk/bills/pensions.html","Pensions","2007-2008","Peter Hain","Pensions"
"http://data.parliament.uk/resources/392380","Government","2009-02-25","consolidatedfund.html","http://services.parliament.uk/bills/consolidatedfund.html","Consolidated Fund","2007-2008","Jane Kennedy","Consolidated Fund"
"http://data.parliament.uk/resources/392380","Government","2009-02-25","consolidatedfund.html","http://services.parliament.uk/bills/consolidatedfund.html","Consolidated Fund","2007-2008","Lord Davies of Oldham","Consolidated Fund"
"http://data.parliament.uk/resources/392381","Ballot","2009-02-25","planningandenergy.html","http://services.parliament.uk/bills/planningandenergy.html","Planning and Energy","2007-2008","Lord Hanningfield","Planning and Energy"
"http://data.parliament.uk/resources/392381","Ballot","2009-02-25","planningandenergy.html","http://services.parliament.uk/bills/planningandenergy.html","Planning and Energy","2007-2008","Michael Fallon","Planning and Energy"
"http://data.parliament.uk/resources/392382","Ballot","2009-02-25","specialeducationalneedsinformation.html","http://services.parliament.uk/bills/specialeducationalneedsinformation.html","Special Educational Needs (Information)","2007-2008","Baroness Pitkeathley","Special Educational Needs (Information)"
"http://data.parliament.uk/resources/392382","Ballot","2009-02-25","specialeducationalneedsinformation.html","http://services.parliament.uk/bills/specialeducationalneedsinformation.html","Special Educational Needs (Information)","2007-2008","Sharon Hodgson","Special Educational Needs (Information)"
"http://data.parliament.uk/resources/392389","Ballot","2009-02-25","healthandsafetyoffences.html","http://services.parliament.uk/bills/healthandsafetyoffences.html","Health and Safety (Offences)","2007-2008","Keith Hill","Health and Safety (Offences)"
"http://data.parliament.uk/resources/392389","Ballot","2009-02-25","healthandsafetyoffences.html","http://services.parliament.uk/bills/healthandsafetyoffences.html","Health and Safety (Offences)","2007-2008","Lord Grocott","Health and Safety (Offences)"
"http://data.parliament.uk/resources/392401","Government","2009-02-25","employment.html","http://services.parliament.uk/bills/employment.html","Employment","2007-2008","Lord Jones of Birmingham","Employment"
"http://data.parliament.uk/resources/392401","Government","2009-02-25","employment.html","http://services.parliament.uk/bills/employment.html","Employment","2007-2008","Pat McFadden","Employment"
"http://data.parliament.uk/resources/392426","Government","2009-02-25","counterterrorism.html","http://services.parliament.uk/bills/counterterrorism.html","Counter-Terrorism","2007-2008","Jacqui Smith","Counter-Terrorism"
"http://data.parliament.uk/resources/392426","Government","2009-02-25","counterterrorism.html","http://services.parliament.uk/bills/counterterrorism.html","Counter-Terrorism","2007-2008","Lord West of Spithead","Counter-Terrorism"
"http://data.parliament.uk/resources/392431","HoL Private","2009-02-25","torturedamageshl.html","http://services.parliament.uk/bills/torturedamageshl.html","Torture (Damages)","2007-2008","Andrew Dismore","Torture (Damages)"
"http://data.parliament.uk/resources/392431","HoL Private","2009-02-25","torturedamageshl.html","http://services.parliament.uk/bills/torturedamageshl.html","Torture (Damages)","2007-2008","Lord Archer of Sandwell","Torture (Damages)"
"http://data.parliament.uk/resources/392434","Government","2009-02-25","bankingspecialprovisions.html","http://services.parliament.uk/bills/bankingspecialprovisions.html","Banking (Special Provisions)","2007-2008","Alistair Darling","Banking (Special Provisions)"
"http://data.parliament.uk/resources/392434","Government","2009-02-25","bankingspecialprovisions.html","http://services.parliament.uk/bills/bankingspecialprovisions.html","Banking (Special Provisions)","2007-2008","Lord Davies of Oldham","Banking (Special Provisions)"
"http://data.parliament.uk/resources/392440","Government","2009-02-25","statutelawrepealshl.html","http://services.parliament.uk/bills/statutelawrepealshl.html","Statute Law (Repeals)","2007-2008","Lord Hunt of Kings Heath","Statute Law (Repeals)"
"http://data.parliament.uk/resources/392440","Government","2009-02-25","statutelawrepealshl.html","http://services.parliament.uk/bills/statutelawrepealshl.html","Statute Law (Repeals)","2007-2008","Mr Michael Wills","Statute Law (Repeals)"
"http://data.parliament.uk/resources/392444","Government","2009-02-25","consolidatedfundappropriation.html","http://services.parliament.uk/bills/consolidatedfundappropriation.html","Consolidated Fund (Appropriation)","2007-2008","Jane Kennedy","Consolidated Fund (Appropriation)"
"http://data.parliament.uk/resources/392444","Government","2009-02-25","consolidatedfundappropriation.html","http://services.parliament.uk/bills/consolidatedfundappropriation.html","Consolidated Fund (Appropriation)","2007-2008","Lord Davies of Oldham","Consolidated Fund (Appropriation)"
"http://data.parliament.uk/resources/392489","Government","2009-02-25","consolidatedfundappropriationno3.html","http://services.parliament.uk/bills/consolidatedfundappropriationno3.html","Consolidated Fund (Appropriation) (No.3)","2007-2008","Lord Davies of Oldham","Consolidated Fund (Appropriation) (No.3)"
"http://data.parliament.uk/resources/392489","Government","2009-02-25","consolidatedfundappropriationno3.html","http://services.parliament.uk/bills/consolidatedfundappropriationno3.html","Consolidated Fund (Appropriation) (No.3)","2007-2008","Mr Stephen Timms","Consolidated Fund (Appropriation) (No.3)"
"http://data.parliament.uk/resources/392351","Government","2009-02-24","europeancommunitiesfinance.html","http://services.parliament.uk/bills/europeancommunitiesfinance.html","European Communities (Finance)","2007-2008","Alistair Darling","European Communities (Finance)"
"http://data.parliament.uk/resources/392351","Government","2009-02-24","europeancommunitiesfinance.html","http://services.parliament.uk/bills/europeancommunitiesfinance.html","European Communities (Finance)","2007-2008","Lord Davies of Oldham","European Communities (Finance)"
"http://data.parliament.uk/resources/392477","Government","2009-02-24","criminalevidencewitnessanonymity.html","http://services.parliament.uk/bills/criminalevidencewitnessanonymity.html","Criminal Evidence (Witness Anonymity)","2007-2008","Lord Hunt of Kings Heath","Criminal Evidence (Witness Anonymity)"
