"uri","bill type","date","home page","home page > uri","label","session > display name","sponsors > sponsor printed","title"
"http://data.parliament.uk/resources/392942","Ten Minute Rule","2012-05-01","lipreading.html","http://services.parliament.uk/bills/lipreading.html","Lip-Reading","2010-2012","Ian Lavery","Lip-Reading"
"http://data.parliament.uk/resources/392943","Ten Minute Rule","2012-05-01","planninggrade1agriculturallandprotection.html","http://services.parliament.uk/bills/planninggrade1agriculturallandprotection.html","Planning (Grade 1 Agricultural Land Protection)","2010-2012","Laura Sandys","Planning (Grade 1 Agricultural Land Protection)"
"http://data.parliament.uk/resources/392946","Ten Minute Rule","2012-05-01","roadsafety.html","http://services.parliament.uk/bills/roadsafety.html","Road Safety","2010-2012","Sir Alan Beith","Road Safety"
"http://data.parliament.uk/resources/392948","Ten Minute Rule","2012-05-01","autismqualitystandards.html","http://services.parliament.uk/bills/autismqualitystandards.html","Autism (Quality Standards)","2010-2012","Mr Robert Buckland","Autism (Quality Standards)"
"http://data.parliament.uk/resources/392950","Ten Minute Rule","2012-05-01","kinshipcarersparentalresponsibilityagreements.html","http://services.parliament.uk/bills/kinshipcarersparentalresponsibilityagreements.html","Kinship Carers (Parental Responsibility Agreements)","2010-2012","Kerry McCarthy","Kinship Carers (Parental Responsibility Agreements)"
"http://data.parliament.uk/resources/392952","Ten Minute Rule","2012-05-01","privatelandlordsregisterandduties.html","http://services.parliament.uk/bills/privatelandlordsregisterandduties.html","Private Landlords (Register and Duties)","2010-2012","Phil Wilson","Private Landlords (Register and Duties)"
"http://data.parliament.uk/resources/392956","Ten Minute Rule","2012-05-01","smokinginprivatevehicles.html","http://services.parliament.uk/bills/smokinginprivatevehicles.html","Smoking in Private Vehicles","2010-2012","Alex Cunningham","Smoking in Private Vehicles"
"http://data.parliament.uk/resources/392957","Ten Minute Rule","2012-05-01","bailamendment.html","http://services.parliament.uk/bills/bailamendment.html","Bail (Amendment)","2010-2012","Andrew Stephenson","Bail (Amendment)"
"http://data.parliament.uk/resources/392959","Ten Minute Rule","2012-05-01","adoptionleavepayandallowancearrangements.html","http://services.parliament.uk/bills/adoptionleavepayandallowancearrangements.html","Adoption (Leave, Pay and Allowance Arrangements)","2010-2012","Valerie Vaz","Adoption (Leave, Pay and Allowance Arrangements)"
"http://data.parliament.uk/resources/392966","Ten Minute Rule","2012-05-01","youthemployment.html","http://services.parliament.uk/bills/youthemployment.html","Youth Employment","2010-2012","Steve McCabe","Youth Employment"
"http://data.parliament.uk/resources/392968","Ten Minute Rule","2012-05-01","bettingshops.html","http://services.parliament.uk/bills/bettingshops.html","Betting Shops","2010-2012","Dame Joan Ruddock","Betting Shops"
"http://data.parliament.uk/resources/392971","Ten Minute Rule","2012-05-01","magnacartaanniversarybankholiday.html","http://services.parliament.uk/bills/magnacartaanniversarybankholiday.html","Magna Carta Anniversary (Bank Holiday)","2010-2012","Mrs Eleanor Laing","Magna Carta Anniversary (Bank Holiday)"
"http://data.parliament.uk/resources/392973","Ten Minute Rule","2012-05-01","motorinsuranceregulation.html","http://services.parliament.uk/bills/motorinsuranceregulation.html","Motor Insurance Regulation","2010-2012","Mr Jack Straw","Motor Insurance Regulation"
"http://data.parliament.uk/resources/392974","Ten Minute Rule","2012-05-01","provisionofhydrationandnutritionfortheterminallyill.html","http://services.parliament.uk/bills/provisionofhydrationandnutritionfortheterminallyill.html","Provision of Hydration and Nutrition for the Terminally Ill","2010-2012","Dr Therese Coffey","Provision of Hydration and Nutrition for the Terminally Ill"
"http://data.parliament.uk/resources/392975","Ten Minute Rule","2012-05-01","cooperativehousingtenure.html","http://services.parliament.uk/bills/cooperativehousingtenure.html","Co-Operative Housing Tenure","2010-2012","Jonathan Reynolds","Co-Operative Housing Tenure"
"http://data.parliament.uk/resources/392976","Ten Minute Rule","2012-05-01","unitedkingdombioethanolindustry.html","http://services.parliament.uk/bills/unitedkingdombioethanolindustry.html","United Kingdom Bioethanol Industry","2010-2012","Ian Swales","United Kingdom Bioethanol Industry"
"http://data.parliament.uk/resources/392977","Ten Minute Rule","2012-05-01","concessionarybustravelamendment.html","http://services.parliament.uk/bills/concessionarybustravelamendment.html","Concessionary Bus Travel (Amendment)","2010-2012","Paul Maynard","Concessionary Bus Travel (Amendment)"
"http://data.parliament.uk/resources/392981","Ten Minute Rule","2012-05-01","nationalcurriculumemergencylifesupportskills.html","http://services.parliament.uk/bills/nationalcurriculumemergencylifesupportskills.html","National Curriculum (Emergency Life Support Skills)","2010-2012","Julie Hilling","National Curriculum (Emergency Life Support Skills)"
"http://data.parliament.uk/resources/392984","Presentation","2012-05-01","householdsafetycarbonmonoxidedetectors.html","http://services.parliament.uk/bills/householdsafetycarbonmonoxidedetectors.html","Household Safety (Carbon Monoxide Detectors)","2010-2012","Mr Barry Sheerman","Household Safety (Carbon Monoxide Detectors)"
"http://data.parliament.uk/resources/392985","Ten Minute Rule","2012-05-01","internetregulationmaterialincitinggangviolence.html","http://services.parliament.uk/bills/internetregulationmaterialincitinggangviolence.html","Internet Regulation (Material Inciting Gang Violence)","2010-2012","Heidi Alexander","Internet Regulation (Material Inciting Gang Violence)"
"http://data.parliament.uk/resources/392986","Ten Minute Rule","2012-05-01","travellersunauthorisedencampments.html","http://services.parliament.uk/bills/travellersunauthorisedencampments.html","Travellers (Unauthorised Encampments)","2010-2012","Simon Kirby","Travellers (Unauthorised Encampments)"
"http://data.parliament.uk/resources/392987","Ten Minute Rule","2012-05-01","metaltheftprevention.html","http://services.parliament.uk/bills/metaltheftprevention.html","Metal Theft (Prevention)","2010-2012","Graham Jones","Metal Theft (Prevention)"
"http://data.parliament.uk/resources/392988","Ten Minute Rule","2012-05-01","roadsafetyno2.html","http://services.parliament.uk/bills/roadsafetyno2.html","Road Safety (No. 2)","2010-2012","Bob Russell","Road Safety (No. 2)"
"http://data.parliament.uk/resources/392989","Ten Minute Rule","2012-05-01","membersofparliamentchangeofpoliticalpartyaffiliation.html","http://services.parliament.uk/bills/membersofparliamentchangeofpoliticalpartyaffiliation.html","Members of Parliament (Change of Political Party Affiliation)","2010-2012","Chris Skidmore","Members of Parliament (Change of Political Party Affiliation)"
"http://data.parliament.uk/resources/392993","Ten Minute Rule","2012-05-01","registrationofcommerciallobbyinginterests.html","http://services.parliament.uk/bills/registrationofcommerciallobbyinginterests.html","Registration of Commercial Lobbying Interests","2010-2012","John Cryer","Registration of Commercial Lobbying Interests"
"http://data.parliament.uk/resources/392995","Ten Minute Rule","2012-05-01","taxrefundsregulationreview.html","http://services.parliament.uk/bills/taxrefundsregulationreview.html","Tax Refunds Regulation (Review)","2010-2012","Mike Freer","Tax Refunds Regulation (Review)"
"http://data.parliament.uk/resources/392997","Presentation","2012-05-01","passivefluegassystemsstrategy.html","http://services.parliament.uk/bills/passivefluegassystemsstrategy.html","Passive Flue Gas Systems (Strategy)","2010-2012","Martin Caton","Passive Flue Gas Systems (Strategy)"
"http://data.parliament.uk/resources/392998","Ten Minute Rule","2012-05-01","publicfestivalsholidaysandcommemorations.html","http://services.parliament.uk/bills/publicfestivalsholidaysandcommemorations.html","Public Festivals, Holidays and Commemorations","2010-2012","Andrew Rosindell","Public Festivals, Holidays and Commemorations"
"http://data.parliament.uk/resources/392999","Ten Minute Rule","2012-05-01","victimsofcrimecodeofpractice.html","http://services.parliament.uk/bills/victimsofcrimecodeofpractice.html","Victims of Crime (Code of Practice)","2010-2012","Priti Patel","Victims of Crime (Code of Practice)"
"http://data.parliament.uk/resources/393001","Ten Minute Rule","2012-05-01","nationalhealthservicerighttotreatment.html","http://services.parliament.uk/bills/nationalhealthservicerighttotreatment.html","National Health Service (Right to Treatment)","2010-2012","Hugh Bayley","National Health Service (Right to Treatment)"
"http://data.parliament.uk/resources/393002","Ten Minute Rule","2012-05-01","parkhomessiteownerlicensing.html","http://services.parliament.uk/bills/parkhomessiteownerlicensing.html","Park Homes (Site Owner Licensing)","2010-2012","Stephen Gilbert","Park Homes (Site Owner Licensing)"
"http://data.parliament.uk/resources/393004","Ten Minute Rule","2012-05-01","sexualoffencesamendment.html","http://services.parliament.uk/bills/sexualoffencesamendment.html","Sexual Offences (Amendment)","2010-2012","John Mann","Sexual Offences (Amendment)"
"http://data.parliament.uk/resources/393005","Ten Minute Rule","2012-05-01","keepingofprimatesaspetsprohibition.html","http://services.parliament.uk/bills/keepingofprimatesaspetsprohibition.html","Keeping of Primates as Pets (Prohibition)","2010-2012","Sheryll Murray","Keeping of Primates as Pets (Prohibition)"
"http://data.parliament.uk/resources/393006","Ten Minute Rule","2012-05-01","housingamendment.html","http://services.parliament.uk/bills/housingamendment.html","Housing (Amendment)","2010-2012","Mr Frank Field","Housing (Amendment)"
"http://data.parliament.uk/resources/393007","Ten Minute Rule","2012-05-01","statementsoftaxation.html","http://services.parliament.uk/bills/statementsoftaxation.html","Statements of Taxation","2010-2012","Ben Gummer","Statements of Taxation"
"http://data.parliament.uk/resources/393019","Presentation","2012-05-01","localgovernmentamendment.html","http://services.parliament.uk/bills/localgovernmentamendment.html","Local Government (Amendment)","2010-2012","John Mann","Local Government (Amendment)"
"http://data.parliament.uk/resources/393020","Presentation","2012-05-01","armedforcesgermany.html","http://services.parliament.uk/bills/armedforcesgermany.html","Armed Forces (Germany)","2010-2012","John Mann","Armed Forces (Germany)"
"http://data.parliament.uk/resources/393021","Presentation","2012-05-01","childbenefitamendment.html","http://services.parliament.uk/bills/childbenefitamendment.html","Child Benefit (Amendment)","2010-2012","John Mann","Child Benefit (Amendment)"
"http://data.parliament.uk/resources/393022","Presentation","2012-05-01","parliamentamendmentno2.html","http://services.parliament.uk/bills/parliamentamendmentno2.html","Parliament (Amendment) (No. 2)","2010-2012","John Mann","Parliament (Amendment) (No. 2)"
"http://data.parliament.uk/resources/393023","Presentation","2012-05-01","localgovernmentfinanceamendment.html","http://services.parliament.uk/bills/localgovernmentfinanceamendment.html","Local Government Finance (Amendment)","2010-2012","John Mann","Local Government Finance (Amendment)"
